البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
وَاِستَمَعَ الفيلُ إِلى الخِنزيرِ مُوتَنِساً بِصَوتِهِ النَكيرِ,مُوتَنِساً بِصَوتِهِ النَكيرِ,وَاِستَمَعَ الفيلُ إِلى الخِنزيرِ,الرجز,أحمد شوقي
وَجَلَسَ الهِرُّ بِجَنبِ الكَلبِ وَقَبَّلَ الخَروفُ نابَ الذِئبِ,وَقَبَّلَ الخَروفُ نابَ الذِئبِ,وَجَلَسَ الهِرُّ بِجَنبِ الكَلبِ,الرجز,أحمد شوقي
وَعَطَفَ البازُ عَلى الغَزالِ وَاِجتَمَعَ النَملُ عَلى الأَكّالِ,وَاِجتَمَعَ النَملُ عَلى الأَكّالِ,وَعَطَفَ البازُ عَلى الغَزالِ,الرجز,أحمد شوقي
وَفَلَتِ الفَرخَةُ صوفَ الثَعلَبِ وَتَيَّمَ اِبنَ عِرسَ حُبُّ الأَرنَبِ,وَتَيَّمَ اِبنَ عِرسَ حُبُّ الأَرنَبِ,وَفَلَتِ الفَرخَةُ صوفَ الثَعلَبِ,الرجز,أحمد شوقي
فَذَهَبَت سَوابِقُ الأَحقادِ وَظَهَرَ الأَحبابُ في الأَعادي,وَظَهَرَ الأَحبابُ في الأَعادي,فَذَهَبَت سَوابِقُ الأَحقادِ,الرجز,أحمد شوقي
حَتّى إِذا حَطّوا بِسَفحِ الجودي وَأَيقَنوا بِعَودَةِ الوُجودِ,وَأَيقَنوا بِعَودَةِ الوُجودِ,حَتّى إِذا حَطّوا بِسَفحِ الجودي,الرجز,أحمد شوقي
عادوا إِلى ما تَقتَضيهِ الشيمَه وَرَجَعوا لِلحالَةِ القَديمَه,وَرَجَعوا لِلحالَةِ القَديمَه,عادوا إِلى ما تَقتَضيهِ الشيمَه,الرجز,أحمد شوقي
فَقِس عَلى ذَلِكَ أَحوالَ البَشَر إِن شَمِلَ المَحذورُ أَو عَمَّ الخَطَر,إِن شَمِلَ المَحذورُ أَو عَمَّ الخَطَر,فَقِس عَلى ذَلِكَ أَحوالَ البَشَر,الرجز,أحمد شوقي
بَينا تَرى العالَمَ في جِهادِ إِذ كُلُّهُم عَلى الزَمانِ العادي,إِذ كُلُّهُم عَلى الزَمانِ العادي,بَينا تَرى العالَمَ في جِهادِ,الرجز,أحمد شوقي
أَنا أَبو حَيَّةَ وَاِسمي وَدعان لا ضَرَعٌ طِفلٌ وَلا عَودٌ فان,لا ضَرَعٌ طِفلٌ وَلا عَودٌ فان,أَنا أَبو حَيَّةَ وَاِسمي وَدعان,الرجز,أبو حية الفزاري
لا تَعصِين شَمس العُلا قابُوسا فَمَن عَصَى قابُوسَ لاقى بُوسا,فَمَن عَصَى قابُوسَ لاقى بُوسا,لا تَعصِين شَمس العُلا قابُوسا,الرجز,الميكالي
لَم يَتَّفِق مِمّا جَرى في المَركَبِ كَكَذِبِ القِردِ عَلى نوحِ النَبي,كَكَذِبِ القِردِ عَلى نوحِ النَبي,لَم يَتَّفِق مِمّا جَرى في المَركَبِ,الرجز,أحمد شوقي
فَإِنَّهُ كانَ بِأَقصى السَطحِ فَاِشتاقَ مِن خِفَّتِهِ لِلمَزحِ,فَاِشتاقَ مِن خِفَّتِهِ لِلمَزحِ,فَإِنَّهُ كانَ بِأَقصى السَطحِ,الرجز,أحمد شوقي
وَصاحَ يا لِلطَيرِ وَالأَسماكِ لِمَوجَةٍ تَجِدُّ في هَلاكي,لِمَوجَةٍ تَجِدُّ في هَلاكي,وَصاحَ يا لِلطَيرِ وَالأَسماكِ,الرجز,أحمد شوقي
فَبَعَثَ النَبي لَهُ النُسورا فَوَجَدَتهُ لاهِياً مَسرورا,فَوَجَدَتهُ لاهِياً مَسرورا,فَبَعَثَ النَبي لَهُ النُسورا,الرجز,أحمد شوقي
ثُمَّ أَتى ثانِيَةً يَصيحُ قَد ثُقِبَت مَركَبُنا يا نوحُ,قَد ثُقِبَت مَركَبُنا يا نوحُ,ثُمَّ أَتى ثانِيَةً يَصيحُ,الرجز,أحمد شوقي
فَأَرسَلَ النَبِيُّ كُلَّ مَن حَضَر فَلَم يَرَوا كَما رَأى القِردُ خَطَر,فَلَم يَرَوا كَما رَأى القِردُ خَطَر,فَأَرسَلَ النَبِيُّ كُلَّ مَن حَضَر,الرجز,أحمد شوقي
وَبَينَما السَفيهُ يَوماً يَلعَبُ جادَت بِهِ عَلى المِياهِ المَركَبُ,جادَت بِهِ عَلى المِياهِ المَركَبُ,وَبَينَما السَفيهُ يَوماً يَلعَبُ,الرجز,أحمد شوقي
فَسَمِعوهُ في الدُجى يَنوحُ يَقولُ إِنّي هالِكٌ يا نوحُ,يَقولُ إِنّي هالِكٌ يا نوحُ,فَسَمِعوهُ في الدُجى يَنوحُ,الرجز,أحمد شوقي
سَقَطتُ مِن حَماقَتي في الماءِ وَصِرتُ بَينَ الأَرضِ وَالسَماءِ,وَصِرتُ بَينَ الأَرضِ وَالسَماءِ,سَقَطتُ مِن حَماقَتي في الماءِ,الرجز,أحمد شوقي
فَلَم يُصَدِّق أَحَدٌ صِياحَه وَقيلَ حَقّاً هَذِهِ وَقاحَه,وَقيلَ حَقّاً هَذِهِ وَقاحَه,فَلَم يُصَدِّق أَحَدٌ صِياحَه,الرجز,أحمد شوقي
قَد قالَ في هَذا المَقامِ مَن سَبَق أَكذبُ ما يُلفي الكَذوبُ إِن صَدَق,أَكذبُ ما يُلفي الكَذوبُ إِن صَدَق,قَد قالَ في هَذا المَقامِ مَن سَبَق,الرجز,أحمد شوقي
مَن كانَ مَمنُوّاً بِداءِ الكَذِبِ لا يَترُكُ اللَهَ وَلا يُعفي نَبي,لا يَترُكُ اللَهَ وَلا يُعفي نَبي,مَن كانَ مَمنُوّاً بِداءِ الكَذِبِ,الرجز,أحمد شوقي
تعزيني لذى الوزارتين تعزية الشيعة في الحسين,تعزية الشيعة في الحسين,تعزيني لذى الوزارتين,الرجز,أحمد شوقي
قد كان يعطى الختم باليدين فصار يعطيه لحارسين,فصار يعطيه لحارسين,قد كان يعطى الختم باليدين,الرجز,أحمد شوقي
مطبعة قد تطبع الألفين صغيرة في مثل حجم العين,صغيرة في مثل حجم العين,مطبعة قد تطبع الألفين,الرجز,أحمد شوقي
يديرها الكاتب دورتين فيظفر الرىّ بمليونين,فيظفر الرىّ بمليونين,يديرها الكاتب دورتين,الرجز,أحمد شوقي
زين الوزارات وأىّ زين قد استرحتَ بعد طول الأين,قد استرحتَ بعد طول الأين,زين الوزارات وأىّ زين,الرجز,أحمد شوقي
وكنت متعبا بالاثنتين كتعب الزوج بضرتين,كتعب الزوج بضرتين,وكنت متعبا بالاثنتين,الرجز,أحمد شوقي
فراق دنلوب كسد الدين فلا تعد تلقاه بعد بين,فلا تعد تلقاه بعد بين,فراق دنلوب كسد الدين,الرجز,أحمد شوقي
ما لَقِيَ البيضُ مِنَ الحُرقوصِ مِن مارِدٍ لِصٍّ مِنَ اللُصوصِ,مِن مارِدٍ لِصٍّ مِنَ اللُصوصِ,ما لَقِيَ البيضُ مِنَ الحُرقوصِ,الرجز,الراعي النميري
يَدخُلُ تَحتَ الغَلَقِ المَرصوصِ بِمَهرِ لا غالٍ وَلا رَخيصِ,بِمَهرِ لا غالٍ وَلا رَخيصِ,يَدخُلُ تَحتَ الغَلَقِ المَرصوصِ,الرجز,الراعي النميري
خَانَكَ رُمحٌ لَم يَكُن خَوّانا وَكَانَ قِدماً يَقتُلُ الفُرسَانَا,وَكَانَ قِدماً يَقتُلُ الفُرسَانَا,خَانَكَ رُمحٌ لَم يَكُن خَوّانا,الرجز,مالك الأشتر
وَيُهلِكُ الأَبطَالَ وَالأَقرَانَا وَيَحرِمُ الكُهُولَ وَالشُّبَّانَا,وَيَحرِمُ الكُهُولَ وَالشُّبَّانَا,وَيُهلِكُ الأَبطَالَ وَالأَقرَانَا,الرجز,مالك الأشتر
لَوَيتَهُ لِخَيرِ ذِي قَحطَانَا لِفُارِسٍ يَختَرِمُ الأَقرَانَا,لِفُارِسٍ يَختَرِمُ الأَقرَانَا,لَوَيتَهُ لِخَيرِ ذِي قَحطَانَا,الرجز,مالك الأشتر
للأم والابن وللبنت أجل وكل من متَّ لنا بالنسبِ,أجل وكل من متَّ لنا بالنسبِ,للأم والابن وللبنت,الرجز,أحمد شوقي
أصبت يا عزيز أنت فطِن لا بل هو البؤس يفطّن الغبى,لا بل هو البؤس يفطّن الغبى,أصبت يا عزيز أنت فطِن,الرجز,أحمد شوقي
الأَمرُ آل أَحسَنَ المآلِ بِيُمنِ إِبراهيمَ رَأسِ الآلِ,بِيُمنِ إِبراهيمَ رَأسِ الآلِ,الأَمرُ آل أَحسَنَ المآلِ,الرجز,أحمد شوقي
فَتى العَفافِ وَالحجى وَالنائِلِ وَمَعدِنِ الأَخلاقِ وَالفَضائِلِ,وَمَعدِنِ الأَخلاقِ وَالفَضائِلِ,فَتى العَفافِ وَالحجى وَالنائِلِ,الرجز,أحمد شوقي
دَعى القرى لِأَمره فَلبّتِ وَحضنَ الدَعوَةَ حَتّى شَبّتِ,وَحضنَ الدَعوَةَ حَتّى شَبّتِ,دَعى القرى لِأَمره فَلبّتِ,الرجز,أحمد شوقي
وَماتَ لا أَقولُ في أَثنائِها بَل وَهِيَ عِندَ مُنتَهى بِنائِها,بَل وَهِيَ عِندَ مُنتَهى بِنائِها,وَماتَ لا أَقولُ في أَثنائِها,الرجز,أحمد شوقي
نالَته في ناديهِ لِلقَوم يَدُ وَصِيدَ في وَاديهِ وَهُوَ الأَصيَدُ,وَصِيدَ في وَاديهِ وَهُوَ الأَصيَدُ,نالَته في ناديهِ لِلقَوم يَدُ,الرجز,أحمد شوقي
أُلقِيَ في السجن فَكانَ حُفرَتَه أَماته اللَه وَأَحيا أُسرَتَه,أَماته اللَه وَأَحيا أُسرَتَه,أُلقِيَ في السجن فَكانَ حُفرَتَه,الرجز,أحمد شوقي
بَينا بِهِ تَهامَسُ النُعاةُ إِذ بِأَخيهِ هَتف الدُعاةُ,إِذ بِأَخيهِ هَتف الدُعاةُ,بَينا بِهِ تَهامَسُ النُعاةُ,الرجز,أحمد شوقي
بويع في الكُوفة لِلسفّاحِ في ثَبَج الدَعوة وَالكِفاحِ,في ثَبَج الدَعوة وَالكِفاحِ,بويع في الكُوفة لِلسفّاحِ,الرجز,أحمد شوقي
نَعى أَخاهُ وَنَعى أُمَيّه وَقامَ بِالدَولة هاشِميّه,وَقامَ بِالدَولة هاشِميّه,نَعى أَخاهُ وَنَعى أُمَيّه,الرجز,أحمد شوقي
في جُمعة مَشهودَةٍ هِيَ المُنى هَشّ إِلَيها عَرَفاتُ وَمِنَى,هَشّ إِلَيها عَرَفاتُ وَمِنَى,في جُمعة مَشهودَةٍ هِيَ المُنى,الرجز,أحمد شوقي
فَكانَتِ الكُوفَةُ مَبزَغَ القَمَر قَد طَلَع السَعدُ بِهِ عَلى الزُمَر,قَد طَلَع السَعدُ بِهِ عَلى الزُمَر,فَكانَتِ الكُوفَةُ مَبزَغَ القَمَر,الرجز,أحمد شوقي
بُويعَ فيها النَفَرُ الأَعلامُ وَنالَ عُليا الدُولِ الإِسلامُ,وَنالَ عُليا الدُولِ الإِسلامُ,بُويعَ فيها النَفَرُ الأَعلامُ,الرجز,أحمد شوقي
قامَ أَبو العَباس بِالإِمامه ابن جلا المُسوَّد العَمامَه,ابن جلا المُسوَّد العَمامَه,قامَ أَبو العَباس بِالإِمامه,الرجز,أحمد شوقي
فَتى تَضاءَلُ الفُتِيُّ حَولَه داعٍ لِمُلكٍ داعِمٌ لِدوله,داعٍ لِمُلكٍ داعِمٌ لِدوله,فَتى تَضاءَلُ الفُتِيُّ حَولَه,الرجز,أحمد شوقي
كَالبَدر في سَمائه بَل أَجمَلُ لَو كانَ فَوقَ الأَرض بَدرٌ يُكملُ,لَو كانَ فَوقَ الأَرض بَدرٌ يُكملُ,كَالبَدر في سَمائه بَل أَجمَلُ,الرجز,أحمد شوقي
قَد رَجع الأَمر بِهِ لِلأَربعِ وَاِجتَمَع الأَمر لَهُ في أَربَعِ,وَاِجتَمَع الأَمر لَهُ في أَربَعِ,قَد رَجع الأَمر بِهِ لِلأَربعِ,الرجز,أحمد شوقي
إِبنُ الغَيوث لَم يَعِد إِلّا صَدق وَلَم يَجُد إِلّا اِستَهَلّ وَغَدَق,وَلَم يَجُد إِلّا اِستَهَلّ وَغَدَق,إِبنُ الغَيوث لَم يَعِد إِلّا صَدق,الرجز,أحمد شوقي
أَلينُ مِن صَمصامةٍ وَأَقطَعُ لا يَعرِفُ الرَحمَةَ حِينَ يُقطَعُ,لا يَعرِفُ الرَحمَةَ حِينَ يُقطَعُ,أَلينُ مِن صَمصامةٍ وَأَقطَعُ,الرجز,أحمد شوقي
قَد كانَ بَينَ الدَولَتين يَومُ عزّ بِهِ قَومٌ وَذَلَّ قَومُ,عزّ بِهِ قَومٌ وَذَلَّ قَومُ,قَد كانَ بَينَ الدَولَتين يَومُ,الرجز,أحمد شوقي
التَقَتِ الأَحزابُ بِالأَحزابِ وَاِقتَتَل الجَمعان حَولَ الزاب,وَاِقتَتَل الجَمعان حَولَ الزاب,التَقَتِ الأَحزابُ بِالأَحزابِ,الرجز,أحمد شوقي
نَهرٌ جَرى الأَمرُ العَظيمُ حَولَه عُبور دَولَةٍ وَنَشأُ دَولَه,عُبور دَولَةٍ وَنَشأُ دَولَه,نَهرٌ جَرى الأَمرُ العَظيمُ حَولَه,الرجز,أحمد شوقي
وَكانَ مَروان أَتمّ فَيَلقا وَجُندُ عَبد اللَهِ أَوفى في اللُقا,وَجُندُ عَبد اللَهِ أَوفى في اللُقا,وَكانَ مَروان أَتمّ فَيَلقا,الرجز,أحمد شوقي
فَأَجزَل اللَه مِن الإِظهار وَالنَصرِ لابن السادة الأَطهارِ,وَالنَصرِ لابن السادة الأَطهارِ,فَأَجزَل اللَه مِن الإِظهار,الرجز,أحمد شوقي
ما غَربت شَمسُ نَهار الباس حَتّى بَدَت شَمسُ بَني العَباسِ,حَتّى بَدَت شَمسُ بَني العَباسِ,ما غَربت شَمسُ نَهار الباس,الرجز,أحمد شوقي
هُم أَمّلوا كيوشعَ الإِداله وَالنَصرَ قَبل غَيبة الغَزالَه,وَالنَصرَ قَبل غَيبة الغَزالَه,هُم أَمّلوا كيوشعَ الإِداله,الرجز,أحمد شوقي
فَكانَت النيةُ ذات شَأنِ وَكادَت الشَمس لَهُم تَستأني,وَكادَت الشَمس لَهُم تَستأني,فَكانَت النيةُ ذات شَأنِ,الرجز,أحمد شوقي
تَصرمت دَولة عَبدِ شَمسِ وَدَبرت أَيامُهُم كَأمسِ,وَدَبرت أَيامُهُم كَأمسِ,تَصرمت دَولة عَبدِ شَمسِ,الرجز,أحمد شوقي
بِعَبد شَمسٍ فازَ عَبدُ المطلِب لا كفءَ لِلغالب إِلا مَن غُلِب,لا كفءَ لِلغالب إِلا مَن غُلِب,بِعَبد شَمسٍ فازَ عَبدُ المطلِب,الرجز,أحمد شوقي
فَمُذ خَلا الجَوُّ لِسَيفِ هاشِم هَبّ هَبوب المُستَبدِّ الغاشِم,هَبّ هَبوب المُستَبدِّ الغاشِم,فَمُذ خَلا الجَوُّ لِسَيفِ هاشِم,الرجز,أحمد شوقي
المستبيح في دُخول البَيتِ هَلاكَ حَيٍّ وَاِنتِهاكَ مَيت,هَلاكَ حَيٍّ وَاِنتِهاكَ مَيت,المستبيح في دُخول البَيتِ,الرجز,أحمد شوقي
فَهتك القُبورَ وَهِيَ حُرمه مَن ماتَ فاِترُك لِلمَميت جُرمه,مَن ماتَ فاِترُك لِلمَميت جُرمه,فَهتك القُبورَ وَهِيَ حُرمه,الرجز,أحمد شوقي
وَمَنيت أُميةُ بِساطِ أَبدلها النِطعَ مِن البِساطِ,أَبدلها النِطعَ مِن البِساطِ,وَمَنيت أُميةُ بِساطِ,الرجز,أحمد شوقي
وَكُلّ جُرمٍ واقِعُ العِقاب وَلَو عَلى الأَنسالِ وَالأَعقابِ,وَلَو عَلى الأَنسالِ وَالأَعقابِ,وَكُلّ جُرمٍ واقِعُ العِقاب,الرجز,أحمد شوقي
ثُمَ قَضى مُقتبِلَ الشَبابِ عَن دَولة مُقبلِةِ الأَسباب,عَن دَولة مُقبلِةِ الأَسباب,ثُمَ قَضى مُقتبِلَ الشَبابِ,الرجز,أحمد شوقي
فَفَقدت بِهِ القَرى حَياها وَماتَ بِالأَنبار مَن أَحياها,وَماتَ بِالأَنبار مَن أَحياها,فَفَقدت بِهِ القَرى حَياها,الرجز,أحمد شوقي
ضحى يَرومُ غَيلَتي بِالمَكرِ وَالمُداهَنَه,بِالمَكرِ وَالمُداهَنَه,ضحى يَرومُ غَيلَتي,الرجز,الميكالي
فِعلَ خَصيٍّ عاجِزٍ قَطَعتُ بِالمُدى هَنَه,قَطَعتُ بِالمُدى هَنَه,فِعلَ خَصيٍّ عاجِزٍ,الرجز,الميكالي
إِنَّ الَّذي أَلغَزتَهُ في خَطِّ كُل كاتِبِ,في خَطِّ كُل كاتِبِ,إِنَّ الَّذي أَلغَزتَهُ,الرجز,ابن عنين
مُشَبَّهٌ بِالصُدغِ أَو بِالفَمِ أَو بِالحاجِبِ,بِالفَمِ أَو بِالحاجِبِ,مُشَبَّهٌ بِالصُدغِ أَو,الرجز,ابن عنين
لَو أَنَّ أَصحابي بَنو خُناعَه اَهلُ النَدى وَالجودِ وَالبَراعَه,اَهلُ النَدى وَالجودِ وَالبَراعَه,لَو أَنَّ أَصحابي بَنو خُناعَه,الرجز,صخر الغي
الحامِلو السُيوفِ وَالقَرّاعَه لَمَنَعوا مِن هَذِهِ اليَراعَه,لَمَنَعوا مِن هَذِهِ اليَراعَه,الحامِلو السُيوفِ وَالقَرّاعَه,الرجز,صخر الغي
اليوم يوم الجُمعه ورَبُّنا قد رَفَعه,ورَبُّنا قد رَفَعه,اليوم يوم الجُمعه,الرجز,ابن أبي حفص
والشُرب فيه بِدعةٌ فهل تَرى أن نَدعَه,فهل تَرى أن نَدعَه,والشُرب فيه بِدعةٌ,الرجز,ابن أبي حفص
ما كَذَبَ العاذِلُ لا بَل قَد صَدَقْ كُلُّ جَديدِ الحُسنِ ذو عَهدٍ خَلَقْ,كُلُّ جَديدِ الحُسنِ ذو عَهدٍ خَلَقْ,ما كَذَبَ العاذِلُ لا بَل قَد صَدَقْ,الرجز,القاضي الفاضل
أَقولُ إِذ مَرَّ عَلَيَّ سانِحاً سُبحانَ مَن قَد صاغَ ظبياً مِن عَلَقْ,سُبحانَ مَن قَد صاغَ ظبياً مِن عَلَقْ,أَقولُ إِذ مَرَّ عَلَيَّ سانِحاً,الرجز,القاضي الفاضل
وَماءِ عَينٍ نارُ قَلبٍ دونَها كَالجيدِ قَد أَلبَستَهُ ثَوبَ المَلَقْ,كَالجيدِ قَد أَلبَستَهُ ثَوبَ المَلَقْ,وَماءِ عَينٍ نارُ قَلبٍ دونَها,الرجز,القاضي الفاضل
يا ظَبيَ سِنجار أما ترثى لمن قد صار من أجلك في كفِّ الأَجَل,قد صار من أجلك في كفِّ الأَجَل,يا ظَبيَ سِنجار أما ترثى لمن,الرجز,ابن مسعود القرطبي
قد كان مَشغولاً بدرس عِلمه فَاليومَ لا علمٌ بقى ولا عَمَل,فَاليومَ لا علمٌ بقى ولا عَمَل,قد كان مَشغولاً بدرس عِلمه,الرجز,ابن مسعود القرطبي
لَم يَبقَ إِلاَّ الصَّبرُ والتَّوَكُّل وَالأَخذُ لِلتُّرسِ وَسَيفٌ مِصقَل,وَالأَخذُ لِلتُّرسِ وَسَيفٌ مِصقَل,لَم يَبقَ إِلاَّ الصَّبرُ والتَّوَكُّل,الرجز,مالك الأشتر
ثُمَّ التَّمَشِّي في الرَّعِيلِ الأَوَّل مَشيَ الجِمَالِ في حِيَاضِ المَنهَل,مَشيَ الجِمَالِ في حِيَاضِ المَنهَل,ثُمَّ التَّمَشِّي في الرَّعِيلِ الأَوَّل,الرجز,مالك الأشتر
استخلفَ المَنصورَ في وصاتِهِ إِن اِختيار المَرءِ مِن حَصاتِهِ,إِن اِختيار المَرءِ مِن حَصاتِهِ,استخلفَ المَنصورَ في وصاتِهِ,الرجز,أحمد شوقي
اِبن أَبيهِ وَسِراج بَيتِهِ الخُلَفاءُ لَمَحاتُ زَيتِهِ,الخُلَفاءُ لَمَحاتُ زَيتِهِ,اِبن أَبيهِ وَسِراج بَيتِهِ,الرجز,أحمد شوقي
حَبرُ بَني العَباس بَحر العلمِ قُطبُ رحى الحَرب مَدار السِلمِ,قُطبُ رحى الحَرب مَدار السِلمِ,حَبرُ بَني العَباس بَحر العلمِ,الرجز,أحمد شوقي
فَلم يَكد بِالأَمر يَستَقلُّ حَتّى تَلقّى فِتنَةً تُسَلُّ,حَتّى تَلقّى فِتنَةً تُسَلُّ,فَلم يَكد بِالأَمر يَستَقلُّ,الرجز,أحمد شوقي
قَد فَرَغ الأَهلُ مِن الغَريبِ وَاِشتَغَل القَريب بِالقَريب,وَاِشتَغَل القَريب بِالقَريب,قَد فَرَغ الأَهلُ مِن الغَريبِ,الرجز,أحمد شوقي
ثارَ بِعَبدِ اللَهِ ثائِرُ الحَسَد وَزَعم الغابَ أَتى غَيرَ الأَسَد,وَزَعم الغابَ أَتى غَيرَ الأَسَد,ثارَ بِعَبدِ اللَهِ ثائِرُ الحَسَد,الرجز,أحمد شوقي
وَأَن مَروانَ إِلَيهِ سلَّما وَأَن يَومَ الزاب يَكفي سُلَّما,وَأَن يَومَ الزاب يَكفي سُلَّما,وَأَن مَروانَ إِلَيهِ سلَّما,الرجز,أحمد شوقي
اِنقَلب العَمُّ فَصارَ غَمّا وَفَدح الأَمرُ بِهِ وَطَمّا,وَفَدح الأَمرُ بِهِ وَطَمّا,اِنقَلب العَمُّ فَصارَ غَمّا,الرجز,أحمد شوقي
جاءَ نَصيبِينَ وَقَد شَقَّ العَصا فِيمَن بَغى الفِتنَةَ صَيداً وَعَصى,فِيمَن بَغى الفِتنَةَ صَيداً وَعَصى,جاءَ نَصيبِينَ وَقَد شَقَّ العَصا,الرجز,أحمد شوقي
ما فلّ حدّهم عَن المَنصورِ سِوى أَبي مسلم الهَصورِ,سِوى أَبي مسلم الهَصورِ,ما فلّ حدّهم عَن المَنصورِ,الرجز,أحمد شوقي
سَل عَلَيهِ سَيفَهُ وَرايَه فَلم تَقف لابن عَليٍّ رايه,فَلم تَقف لابن عَليٍّ رايه,سَل عَلَيهِ سَيفَهُ وَرايَه,الرجز,أحمد شوقي
وَهُزِمَ الطاهِرُ يَومَ النَهرِ وَعرف القاهِرُ طَعمَ القَهرِ,وَعرف القاهِرُ طَعمَ القَهرِ,وَهُزِمَ الطاهِرُ يَومَ النَهرِ,الرجز,أحمد شوقي
وَمَن يُحاول دَولَةً وَمُلكا يُلاقِ نُجحاً أَو يُلاقِ هُلكا,يُلاقِ نُجحاً أَو يُلاقِ هُلكا,وَمَن يُحاول دَولَةً وَمُلكا,الرجز,أحمد شوقي
وَاستطرد الحَينُ بُنوةَ الحُسن وَاِجتَمَعوا فَاِمتَنَعوا عَلى الرَسَن,وَاِجتَمَعوا فَاِمتَنَعوا عَلى الرَسَن,وَاستطرد الحَينُ بُنوةَ الحُسن,الرجز,أحمد شوقي
وَطَلَبوا الأَمر وَحاوَلَوا المَدى وَبايَعوا راشدَهم مُحَمّدا,وَبايَعوا راشدَهم مُحَمّدا,وَطَلَبوا الأَمر وَحاوَلَوا المَدى,الرجز,أحمد شوقي
وَكانَ مِقداماً جَريئاً مِحرَبا طاحَ عَلى حَدّ الظُبا في يَثرِبا,طاحَ عَلى حَدّ الظُبا في يَثرِبا,وَكانَ مِقداماً جَريئاً مِحرَبا,الرجز,أحمد شوقي
فَثارَ إِبراهيمُ لِلثاراتِ وَأَزعَج المَنصورَ بِالغاراتِ,وَأَزعَج المَنصورَ بِالغاراتِ,فَثارَ إِبراهيمُ لِلثاراتِ,الرجز,أحمد شوقي
فُوجِئَ وَالجُيوشُ في الأَطرافِ بِنَهضة الدَهماءِ وَالأَشرافِ,بِنَهضة الدَهماءِ وَالأَشرافِ,فُوجِئَ وَالجُيوشُ في الأَطرافِ,الرجز,أحمد شوقي
اَضطَرب الحِجازُ وَالعِراقُ وَشَغب الغواةُ وَالمُرّاقُ,وَشَغب الغواةُ وَالمُرّاقُ,اَضطَرب الحِجازُ وَالعِراقُ,الرجز,أحمد شوقي
فَلم تفُلَّ النائِباتُ عَزمَه وَلَم يَكِلّ عَن لِقاءِ الأَزَمَه,وَلَم يَكِلّ عَن لِقاءِ الأَزَمَه,فَلم تفُلَّ النائِباتُ عَزمَه,الرجز,أحمد شوقي
تَدارَكَ الشدةَ بِالأَشدا مِن كُلِّ مَن لِمثلِها أَعدّا,مِن كُلِّ مَن لِمثلِها أَعدّا,تَدارَكَ الشدةَ بِالأَشدا,الرجز,أحمد شوقي
وَكانَ يَستَشيرُ في المَصائِبِ وَهُوَ أَخو الرَأي السَديد الصائِبِ,وَهُوَ أَخو الرَأي السَديد الصائِبِ,وَكانَ يَستَشيرُ في المَصائِبِ,الرجز,أحمد شوقي
أَمرٌ لَهُ كِلاهُما قَد شَمَّرا وَجَرّدا السَيفَ لَهُ بَأَخمرا,وَجَرّدا السَيفَ لَهُ بَأَخمرا,أَمرٌ لَهُ كِلاهُما قَد شَمَّرا,الرجز,أحمد شوقي
فَكانَ بَينَ هاشمٍ مِن حَربِ ما كانَ بَينَها وَبَينَ حَربِ,ما كانَ بَينَها وَبَينَ حَربِ,فَكانَ بَينَ هاشمٍ مِن حَربِ,الرجز,أحمد شوقي
وَكانَ في أَولِها لِلطالب عَلى قَنا المَنصور عِزُّ الغالِبِ,عَلى قَنا المَنصور عِزُّ الغالِبِ,وَكانَ في أَولِها لِلطالب,الرجز,أحمد شوقي
لَولا المَقاديرُ القَديرةُ اليَدِ لَأَحرَز السَيّدُ مُلكَ السَيّدِ,لَأَحرَز السَيّدُ مُلكَ السَيّدِ,لَولا المَقاديرُ القَديرةُ اليَدِ,الرجز,أحمد شوقي
كَرّت عَساكِرُ الإِمام كَرّه عَلى جُنود الحَسَنِيِّ مُرّه,عَلى جُنود الحَسَنِيِّ مُرّه,كَرّت عَساكِرُ الإِمام كَرّه,الرجز,أحمد شوقي
عدته عَن دَعوته العَوادي وَأَسعف الدَهرُ أَولى السَدادِ,وَأَسعف الدَهرُ أَولى السَدادِ,عدته عَن دَعوته العَوادي,الرجز,أحمد شوقي
وَطابَ لِلشَريف الاستشهادُ فِيما يَخال أَنَّهُ جِهادُ,فِيما يَخال أَنَّهُ جِهادُ,وَطابَ لِلشَريف الاستشهادُ,الرجز,أحمد شوقي
فَطاحَ لَم يَنزل عَن الكُميتِ وَهَكَذا أَبناءُ هَذا البَيتِ,وَهَكَذا أَبناءُ هَذا البَيتِ,فَطاحَ لَم يَنزل عَن الكُميتِ,الرجز,أحمد شوقي
وَكَثُر القَتلى وَراحَ الأَسرى عَلى فَوات الوَفَياتِ حَسرى,عَلى فَوات الوَفَياتِ حَسرى,وَكَثُر القَتلى وَراحَ الأَسرى,الرجز,أحمد شوقي
سَيقوا إِلى يَزيدَ أَو زِيادِ لَكن مِن القَرابَةِ الأَسيادِ,لَكن مِن القَرابَةِ الأَسيادِ,سَيقوا إِلى يَزيدَ أَو زِيادِ,الرجز,أحمد شوقي
فَلم يَذُق كَالحسنيّين البَلا وَلا الحُسينيّون يَوم كَربلا,وَلا الحُسينيّون يَوم كَربلا,فَلم يَذُق كَالحسنيّين البَلا,الرجز,أحمد شوقي
