البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر,نوع القصيدة
لا زلتَ بالفضل ترقى إلى أعزِّ مَنالِ,إلى أعزِّ مَنالِ,لا زلتَ بالفضل ترقى,المجتث,ابن النقيب
ودمتَ في ظلِّ عيشٍ رغد وأنْعَم بالِ,رغد وأنْعَم بالِ,ودمتَ في ظلِّ عيشٍ,المجتث,ابن النقيب
أَتى ثَعالَةَ يَوماً مِنَ الضَواحي حِمارُ,مِنَ الضَواحي حِمارُ,أَتى ثَعالَةَ يَوماً,المجتث,أحمد شوقي
وَقالَ إِن كُنتَ جاري حَقّاً وَنِعمَ الجارُ,حَقّاً وَنِعمَ الجارُ,وَقالَ إِن كُنتَ جاري,المجتث,أحمد شوقي
قُل لي فَإِنّي كَئيبٌ مُفَكِّرٌ مُحتارُ,مُفَكِّرٌ مُحتارُ,قُل لي فَإِنّي كَئيبٌ,المجتث,أحمد شوقي
في مَوكِبِ الأَمسِ لَمّا سِرنا وَسارَ الكِبارُ,سِرنا وَسارَ الكِبارُ,في مَوكِبِ الأَمسِ لَمّا,المجتث,أحمد شوقي
طَرَحتُ مَولايَ أَرضاً فَهَل بِذَلِكَ عارُ,فَهَل بِذَلِكَ عارُ,طَرَحتُ مَولايَ أَرضاً,المجتث,أحمد شوقي
وَهَل أَتَيتُ عَظيماً فَقالَ لا يا حِمارُ,فَقالَ لا يا حِمارُ,وَهَل أَتَيتُ عَظيماً,المجتث,أحمد شوقي
أَدنو إِليكَ فأُقْصَى وكم أَطيعُ فأُعْصَى,وكم أَطيعُ فأُعْصَى,أَدنو إِليكَ فأُقْصَى,المجتث,ابن سناء الملك
جَوْراً تَقَصَّيْتَ فيه وجائِرٌ من تَقَصَّى,وجائِرٌ من تَقَصَّى,جَوْراً تَقَصَّيْتَ فيه,المجتث,ابن سناء الملك
عِشْقِي كمالٌ فما لِي أَرَاهُ عِنْدَكَ نَقْصَا,أَرَاهُ عِنْدَكَ نَقْصَا,عِشْقِي كمالٌ فما لِي,المجتث,ابن سناء الملك
وليس تُحْصَى ذُنُوبي ما لَمْ يكُنْ لَيْسَ يُحْصَى,ما لَمْ يكُنْ لَيْسَ يُحْصَى,وليس تُحْصَى ذُنُوبي,المجتث,ابن سناء الملك
حَرصْتُ فيكَ وقِدْما لم يَتْبعِ النُّجْعُ حِرْصَا,لم يَتْبعِ النُّجْعُ حِرْصَا,حَرصْتُ فيكَ وقِدْما,المجتث,ابن سناء الملك
سعيتُ مذ غبتَ لكن لم أَرْضَ بالشَّمْس قُرْصا,لم أَرْضَ بالشَّمْس قُرْصا,سعيتُ مذ غبتَ لكن,المجتث,ابن سناء الملك
فكان قَلْبِيَ قَصْراً فصارَ بالهَمِّ خُصّاً,فصارَ بالهَمِّ خُصّاً,فكان قَلْبِيَ قَصْراً,المجتث,ابن سناء الملك
غَنَّى أَنِيني وَقَلْبِي بالخفق يَرْقُصُ رَقْصَا,بالخفق يَرْقُصُ رَقْصَا,غَنَّى أَنِيني وَقَلْبِي,المجتث,ابن سناء الملك
يا قَاسِيَ القَلْبِ مَالِي أَرَى بَنَانَكَ رَخْصَا,أَرَى بَنَانَكَ رَخْصَا,يا قَاسِيَ القَلْبِ مَالِي,المجتث,ابن سناء الملك
البَدْرُ وَجْهُك لامَا يعودُ بالنقصِ دِرْصا,يعودُ بالنقصِ دِرْصا,البَدْرُ وَجْهُك لامَا,المجتث,ابن سناء الملك
يا خاتم الفَمِ سُؤلي أَن أَجْعَلْ اللَّثمَ فَصّاً,أَن أَجْعَلْ اللَّثمَ فَصّاً,يا خاتم الفَمِ سُؤلي,المجتث,ابن سناء الملك
متى أَرَاني أُفْنِي لَمىَ المراشِفِ مَصّاً,لَمىَ المراشِفِ مَصّاً,متى أَرَاني أُفْنِي,المجتث,ابن سناء الملك
أَرسلتَ طَيْفَكَ وهْماً فصارَ في العَيْنِ شخْصَا,فصارَ في العَيْنِ شخْصَا,أَرسلتَ طَيْفَكَ وهْماً,المجتث,ابن سناء الملك
سرقتَ يا طيفُ نَوْمِي متى عَهدتُكَ لِصّاً,متى عَهدتُكَ لِصّاً,سرقتَ يا طيفُ نَوْمِي,المجتث,ابن سناء الملك
يا طيفُ لَمْ تَخْتَرِعْ ذَا ما أَنت إِلاَّ مُوَصَّى,ما أَنت إِلاَّ مُوَصَّى,يا طيفُ لَمْ تَخْتَرِعْ ذَا,المجتث,ابن سناء الملك
يا لَيلَ وَجدٍ بِنَجدٍ أَما لِطَيفِكَ مَسرى,أَما لِطَيفِكَ مَسرى,يا لَيلَ وَجدٍ بِنَجدٍ,المجتث,ابن خفاجه
وَما لِدَمعي طَليقاً وَأَنجُمُ اللَيلِ أَسرى,وَأَنجُمُ اللَيلِ أَسرى,وَما لِدَمعي طَليقاً,المجتث,ابن خفاجه
وَقَد طَمى بَحرُ لَيلٍ لَم يُعقِبِ المَدَّ جَزرا,لَم يُعقِبِ المَدَّ جَزرا,وَقَد طَمى بَحرُ لَيلٍ,المجتث,ابن خفاجه
لايَعبُرُ الطَرفُ فيهِ غَيرَ المَجَرَّةِ جِسرا,غَيرَ المَجَرَّةِ جِسرا,لايَعبُرُ الطَرفُ فيهِ,المجتث,ابن خفاجه
دَورُ الوُجودِ لِعَيني بُكَورِهِ قَد تَسَلسَل,بُكَورِهِ قَد تَسَلسَل,دَورُ الوُجودِ لِعَيني,المجتث,المكزون السنجاري
كَما لِآخِرِ آنٍ تاليهِ يُصبِحُ أَوَّل,تاليهِ يُصبِحُ أَوَّل,كَما لِآخِرِ آنٍ,المجتث,المكزون السنجاري
وَذا مِثالٌ قَريبٌ عَنهُ البَعيدُ مُغَفَّل,عَنهُ البَعيدُ مُغَفَّل,وَذا مِثالٌ قَريبٌ,المجتث,المكزون السنجاري
وَلَيسَ في الحَقِّ شَيءٌ بِباطِلِ الحَقِّ يُبطَل,بِباطِلِ الحَقِّ يُبطَل,وَلَيسَ في الحَقِّ شَيءٌ,المجتث,المكزون السنجاري
وَمُجمَلُ القَولِ فيهِ بَينَ الأَنامِ مُفَصَّل,بَينَ الأَنامِ مُفَصَّل,وَمُجمَلُ القَولِ فيهِ,المجتث,المكزون السنجاري
وَكُلُّ مَصروفِ مالٍ عَلى الوَكيلِ مُكَمَّل,عَلى الوَكيلِ مُكَمَّل,وَكُلُّ مَصروفِ مالٍ,المجتث,المكزون السنجاري
فَعُذرُ كُلِّ مُضيعٍ لِحافِظٍ لَيسَ يُقبَل,لِحافِظٍ لَيسَ يُقبَل,فَعُذرُ كُلِّ مُضيعٍ,المجتث,المكزون السنجاري
ما دُمتَ مالِكَ مالِك نَوّرتَ حالِكَ حالِك,نَوّرتَ حالِكَ حالِك,ما دُمتَ مالِكَ مالِك,المجتث,الميكالي
لي عَادَةٌ مِن أَيادِي كَ يَالَها مِن عَوَائِدْ,كَ يَالَها مِن عَوَائِدْ,لي عَادَةٌ مِن أَيادِي,المجتث,السراج الوراق
فَعُدْ بِها فَلِحَالي مِنْ هَا طَبِيبٌ وَعَائِدْ,هَا طَبِيبٌ وَعَائِدْ,فَعُدْ بِها فَلِحَالي مِنْ,المجتث,السراج الوراق
تهنَّ صوماً سعيدا في رفعة وسرور,في رفعة وسرور,تهنَّ صوماً سعيدا,المجتث,ابن نباته المصري
ولي سماء لهاة فهل ترى من فطور,فهل ترى من فطور,ولي سماء لهاة,المجتث,ابن نباته المصري
يا قاطِعاً حَبلَ وُدّي وَواصِلاً حَبلَ صَدّي,وَواصِلاً حَبلَ صَدّي,يا قاطِعاً حَبلَ وُدّي,المجتث,ابن زيدون
وَسالِياً لَيسَ يَدري بِطولِ بَثّي وَوَجدي,بِطولِ بَثّي وَوَجدي,وَسالِياً لَيسَ يَدري,المجتث,ابن زيدون
لَو كانَ عِندَكَ مِنّي مِثلُ الَّذي مِنكَ عِندي,مِثلُ الَّذي مِنكَ عِندي,لَو كانَ عِندَكَ مِنّي,المجتث,ابن زيدون
لَبِتَّ بَعدِيَ مِثلي وَبِتُّ مِثلَكَ بَعدي,وَبِتُّ مِثلَكَ بَعدي,لَبِتَّ بَعدِيَ مِثلي,المجتث,ابن زيدون
وَارَحْمَتَا لِمُصَابٍ دَامِي الحَشَى مَقْرُوحِهْ,دَامِي الحَشَى مَقْرُوحِهْ,وَارَحْمَتَا لِمُصَابٍ,المجتث,خليل مطران
بَاقٍ بِهِ شَطْرُ رُوحٍ يَبْكِي عَلَى شَطْرِ رُوحِهْ,يَبْكِي عَلَى شَطْرِ رُوحِهْ,بَاقٍ بِهِ شَطْرُ رُوحٍ,المجتث,خليل مطران
الثُّكْلُ مَوْتٌ طَوِيلٌ مَدَاهُ فِي تَبْرِيحِهْ,مَدَاهُ فِي تَبْرِيحِهْ,الثُّكْلُ مَوْتٌ طَوِيلٌ,المجتث,خليل مطران
يَا صَاحِبِي كيْفَ رَيبَ الزَّمَـ ـانُ فِي تَصْرِيحِهْ,ـانُ فِي تَصْرِيحِهْ,يَا صَاحِبِي كيْفَ رَيبَ الزَّمَـ,المجتث,خليل مطران
إِنَّ الغُمُوضَ لَخَيْرٌ لِلنَّفْسِ مِنْ تَوْضِيحِهْ,لِلنَّفْسِ مِنْ تَوْضِيحِهْ,إِنَّ الغُمُوضَ لَخَيْرٌ,المجتث,خليل مطران
لَذُّ بِالقَرِيضِ وَجَدْنَا بِجَزْلِهِ وَفَصِيحِهْ,بِجَزْلِهِ وَفَصِيحِهْ,لَذُّ بِالقَرِيضِ وَجَدْنَا,المجتث,خليل مطران
وَصْفٌ لَنَا الوَرْدُ فِي زَهْـ ـوِهِ وَفِي تَصْوِيحِهْ,ـوِهِ وَفِي تَصْوِيحِهْ,وَصْفٌ لَنَا الوَرْدُ فِي زَهْـ,المجتث,خليل مطران
وَصْفٌ مِنَ الرَّكْبِ حَالي طَلِيقَهِ وَطَلِيحِهْ,طَلِيقَهِ وَطَلِيحِهْ,وَصْفٌ مِنَ الرَّكْبِ حَالي,المجتث,خليل مطران
وَصْفٌ مِنَ الرَّكْبِ حاِلَي طَلِيقَهِ وَطَلِيحِهْ,طَلِيقَهِ وَطَلِيحِهْ,وَصْفٌ مِنَ الرَّكْبِ حاِلَي,المجتث,خليل مطران
رُزِئْتَ أَيَّ وَلِيدٍ نَضْرِ المُحَيَّا صَبِيحِهْ,نَضْرِ المُحَيَّا صَبِيحِهْ,رُزِئْتَ أَيَّ وَلِيدٍ,المجتث,خليل مطران
حُرُّ الفُؤَادِ أَبِيٌّ غَضَّ الشَّبَابِ جَمُوحِهْ,غَضَّ الشَّبَابِ جَمُوحِهْ,حُرُّ الفُؤَادِ أَبِيٌّ,المجتث,خليل مطران
خَدَا فَأَدْرَكَ قَبْلَ الأَوَ انِ شَأْوَ طُمُوحِهْ,انِ شَأْوَ طُمُوحِهْ,خَدَا فَأَدْرَكَ قَبْلَ الأَوَ,المجتث,خليل مطران
وَخَلَّفَ الدَّارَ فِي أَيِّ وَحْشَةٍ لِنُزُوحِهْ,وَحْشَةٍ لِنُزُوحِهْ,وَخَلَّفَ الدَّارَ فِي أَيِّ,المجتث,خليل مطران
فَبَعْضُ قَلْبِكَ فِيهَا وَبَعْضُهُ فِي ضَرِيحِهْ,وَبَعْضُهُ فِي ضَرِيحِهْ,فَبَعْضُ قَلْبِكَ فِيهَا,المجتث,خليل مطران
قَدْ أَكْرَمَ اللهُ مَثْوَاهُ فِي رِحَابِ صرُوحِهْ,فِي رِحَابِ صرُوحِهْ,قَدْ أَكْرَمَ اللهُ مَثْوَاهُ,المجتث,خليل مطران
فَارْحَمْ حَشَاكَ وَشَارِكْ فَتَاكَ فِي تَسْبِيحِهْ,فَتَاكَ فِي تَسْبِيحِهْ,فَارْحَمْ حَشَاكَ وَشَارِكْ,المجتث,خليل مطران
نِعْمَ العَزَاءُ لَمُسْتَكْمِلِ اليَقِينِ صَحيحِهْ,اليَقِينِ صَحيحِهْ,نِعْمَ العَزَاءُ لَمُسْتَكْمِلِ,المجتث,خليل مطران
هَذَا أَخٌ لَكَ عَانَى كَرَّ المَنَايَا بِسُوحِهْ,كَرَّ المَنَايَا بِسُوحِهْ,هَذَا أَخٌ لَكَ عَانَى,المجتث,خليل مطران
إِلَى جُرُوحِكَ يُهْدِي صُبَابَةً مِنْ جُرُوحِهْ,صُبَابَةً مِنْ جُرُوحِهْ,إِلَى جُرُوحِكَ يُهْدِي,المجتث,خليل مطران
وارَحمَتا لِعَزيزٍ في السِجنِ أَضحى ذَليلا,في السِجنِ أَضحى ذَليلا,وارَحمَتا لِعَزيزٍ,المجتث,بلبل الغرام الحاجري
حَليفَ وَجدٍ يُعاني أَسراً وَقَيداً ثَقيلا,أَسراً وَقَيداً ثَقيلا,حَليفَ وَجدٍ يُعاني,المجتث,بلبل الغرام الحاجري
مُبلى بِبَين حَبيبٍ لَو يَلقَ عَنهُ بَديلا,لَو يَلقَ عَنهُ بَديلا,مُبلى بِبَين حَبيبٍ,المجتث,بلبل الغرام الحاجري
يا خُوَّتي اليَومَ حَقّاً يَفدي الخَليلُ الخَليلا,يَفدي الخَليلُ الخَليلا,يا خُوَّتي اليَومَ حَقّاً,المجتث,بلبل الغرام الحاجري
مَن يَستَعينُ بِقَلبي ال مَحزونِ صَبراً جَميلا,مَحزونِ صَبراً جَميلا,مَن يَستَعينُ بِقَلبي ال,المجتث,بلبل الغرام الحاجري
أَهاً فَلَو مُتُّ وَجداً كانَ المَماتُ قَليلا,كانَ المَماتُ قَليلا,أَهاً فَلَو مُتُّ وَجداً,المجتث,بلبل الغرام الحاجري
يا دَهرُ كُنتَ عَلَينا بِما قَضَيتَ عَجولا,بِما قَضَيتَ عَجولا,يا دَهرُ كُنتَ عَلَينا,المجتث,بلبل الغرام الحاجري
الشَوقُ أَكثَرَ مِن أَن يَحويهِ مِنّي كِتابُ,يَحويهِ مِنّي كِتابُ,الشَوقُ أَكثَرَ مِن أَن,المجتث,المكزون السنجاري
وَالحِبُّ أَكبَرُ مِن أَن يُخفيهِ عَنّي حِجابُ,يُخفيهِ عَنّي حِجابُ,وَالحِبُّ أَكبَرُ مِن أَن,المجتث,المكزون السنجاري
عابَ اِشتِهاري قَومٌ عَن مِشهَدي فيهِ غابوا,عَن مِشهَدي فيهِ غابوا,عابَ اِشتِهاري قَومٌ,المجتث,المكزون السنجاري
وَلَو رَأَوهُ بِعَيني لِاِستَحسَنوا ما أَعابوا,لِاِستَحسَنوا ما أَعابوا,وَلَو رَأَوهُ بِعَيني,المجتث,المكزون السنجاري
كم قائلٍ إذ رآني مفكراً في ملمّه,مفكراً في ملمّه,كم قائلٍ إذ رآني,المجتث,ابن نباته المصري
تسير في أيّ وادٍ فقلت والغيث يمّه,فقلت والغيث يمّه,تسير في أيّ وادٍ,المجتث,ابن نباته المصري
من المزيريب أسري أريد وادي فحمه,أريد وادي فحمه,من المزيريب أسري,المجتث,ابن نباته المصري
مَن سَبَّني مِن ثَقيفٍ فَإِنَّني لَن أَسُبَّه,فَإِنَّني لَن أَسُبَّه,مَن سَبَّني مِن ثَقيفٍ,المجتث,ابو نواس
أَبَحتُ عِرضي ثَقيفاً وَلَطمَ خَدّي وَضَربَه,وَلَطمَ خَدّي وَضَربَه,أَبَحتُ عِرضي ثَقيفاً,المجتث,ابو نواس
وَكَيفَ يُنكَرُ هَذا وَفيهُمُ لي أَحِبَّه,وَفيهُمُ لي أَحِبَّه,وَكَيفَ يُنكَرُ هَذا,المجتث,ابو نواس
لَأوسِعَنَّ بِحِلمي عَبدَ الحَبيبِ وَكَلبَه,عَبدَ الحَبيبِ وَكَلبَه,لَأوسِعَنَّ بِحِلمي,المجتث,ابو نواس
وَلا أَكونُ كَمَن لَم يوسِع لِمَولاهُ قَلبَه,يوسِع لِمَولاهُ قَلبَه,وَلا أَكونُ كَمَن لَم,المجتث,ابو نواس
فَقامَ يَدعو عَلَيهِ وَيَجعَلُ اللَهَ حَسبَه,وَيَجعَلُ اللَهَ حَسبَه,فَقامَ يَدعو عَلَيهِ,المجتث,ابو نواس
كصدغه إذ تعقرب وقده إذ تنصب,وقده إذ تنصب,كصدغه إذ تعقرب,المجتث,بديع الزمان الهمذاني
وبعد ذلك ظهري من الهوى قد تحدب,من الهوى قد تحدب,وبعد ذلك ظهري,المجتث,بديع الزمان الهمذاني
لانَتْ صِلابُ العَزَائِمْ وانْبَتَّ عِقْدُ العَظَائِمْ,وانْبَتَّ عِقْدُ العَظَائِمْ,لانَتْ صِلابُ العَزَائِمْ,المجتث,خليل مطران
قَضَى حَبِيبُ المَعالِي قَضَى عَدُّوُّ المَظَالِمْ,قَضَى عَدُّوُّ المَظَالِمْ,قَضَى حَبِيبُ المَعالِي,المجتث,خليل مطران
قَضَى فَتَى الْحِلْمِ وَالبَأْ سِ وَالعُلَى وَالمَكَارِمْ,سِ وَالعُلَى وَالمَكَارِمْ,قَضَى فَتَى الْحِلْمِ وَالبَأْ,المجتث,خليل مطران
عَصْرٌ طَوَاهُ وَشيكاً هَذَا الْقَضَاءُ الدَّاهِمْ,هَذَا الْقَضَاءُ الدَّاهِمْ,عَصْرٌ طَوَاهُ وَشيكاً,المجتث,خليل مطران
وَأُمَّةٌ مِنْ سَجَايَا بَادَتْ كَأَحْلامِ حَالِمْ,بَادَتْ كَأَحْلامِ حَالِمْ,وَأُمَّةٌ مِنْ سَجَايَا,المجتث,خليل مطران
فِي كُلِّ مَجْمَعِ فَضْلٍ قَامَتْ عَلَيْهِ المَآتِمْ,قَامَتْ عَلَيْهِ المَآتِمْ,فِي كُلِّ مَجْمَعِ فَضْلٍ,المجتث,خليل مطران
مَاذَا دَهَى العِلْمَ فِيهِ وَكَانَ أَعْمَلَ عَالِمْ,وَكَانَ أَعْمَلَ عَالِمْ,مَاذَا دَهَى العِلْمَ فِيهِ,المجتث,خليل مطران
أَلَمَّ بِالطبِّ رَيْبٌ كَأَنَّهُ فَأْسُ هَادِمْ,كَأَنَّهُ فَأْسُ هَادِمْ,أَلَمَّ بِالطبِّ رَيْبٌ,المجتث,خليل مطران
وَصَحَّ فِي كُلِّ نَفْسٍ أَنَّ الْحِجَى غَيْرُ عَاصِمْ,أَنَّ الْحِجَى غَيْرُ عَاصِمْ,وَصَحَّ فِي كُلِّ نَفْسٍ,المجتث,خليل مطران
بِرَغْمِ كُلِّ شُجَاعٍ يَا شِبْلُ أَنَّكَ رَاغِمْ,يَا شِبْلُ أَنَّكَ رَاغِمْ,بِرَغْمِ كُلِّ شُجَاعٍ,المجتث,خليل مطران
فُوجِئْتَ حَتْفاً وَهَذَا أَوْلَى بِعِزِّ الضَّيَاغِمْ,أَوْلَى بِعِزِّ الضَّيَاغِمْ,فُوجِئْتَ حَتْفاً وَهَذَا,المجتث,خليل مطران
فَاليَوْمَ تَسْكُنُ كَرْهاً وَالدَّهْرُ حَوْلَكَ قَائِمْ,وَالدَّهْرُ حَوْلَكَ قَائِمْ,فَاليَوْمَ تَسْكُنُ كَرْهاً,المجتث,خليل مطران
قِيَامَ بَحْرٍ تَلاقَى حَبَابُهُ وَالغَمَائِمْ,حَبَابُهُ وَالغَمَائِمْ,قِيَامَ بَحْرٍ تَلاقَى,المجتث,خليل مطران
غَريقُهُ مُطْمَئِنٌّ وَمَوْجُهُ مُتَلاطِمْ,وَمَوْجُهُ مُتَلاطِمْ,غَريقُهُ مُطْمَئِنٌّ,المجتث,خليل مطران
مَا كَانَ مِنْكَ بِعَهْدِ هَذَا الجُمُودُ الدَّائِمْ,هَذَا الجُمُودُ الدَّائِمْ,مَا كَانَ مِنْكَ بِعَهْدِ,المجتث,خليل مطران
بَعْدَ الجِهَادِ تُوَالِي هِ دَائِباً غَيْرَ سَائِمْ,هِ دَائِباً غَيْرَ سَائِمْ,بَعْدَ الجِهَادِ تُوَالِي,المجتث,خليل مطران
وَبَعْدَ غرِّ مَسَاعٍ لِلحَمْدِ غَيْرِ ذَمَائِمْ,لِلحَمْدِ غَيْرِ ذَمَائِمْ,وَبَعْدَ غرِّ مَسَاعٍ,المجتث,خليل مطران
يَا سَاكِنَ الرَّمْسِ ضَيْقاً وَكَانَ وُسْعَ المَعَالِمْ,وَكَانَ وُسْعَ المَعَالِمْ,يَا سَاكِنَ الرَّمْسِ ضَيْقاً,المجتث,خليل مطران
لَعَلَّ قَلْبَكَ فِيهِ يَقْظَانَ وَالجَفْنُ نَائِمْ,يَقْظَانَ وَالجَفْنُ نَائِمْ,لَعَلَّ قَلْبَكَ فِيهِ,المجتث,خليل مطران
سِرٌّ أُسَائِلُ عَنْهُ يَوْمَ النَّوَى كُلَّ حَازِمْ,يَوْمَ النَّوَى كُلَّ حَازِمْ,سِرٌّ أُسَائِلُ عَنْهُ,المجتث,خليل مطران
فَمَا يُحِيرُ جَوَاباً يُزِيلُ حَيْرَةَ وَاجِمْ,يُزِيلُ حَيْرَةَ وَاجِمْ,فَمَا يُحِيرُ جَوَاباً,المجتث,خليل مطران
أَتَسْتَرِيحُ وَقَدْ كُنْ تَ ضَامِناً لِلْمَغَارِمْ,تَ ضَامِناً لِلْمَغَارِمْ,أَتَسْتَرِيحُ وَقَدْ كُنْ,المجتث,خليل مطران
قَدْ بِتَّ أَتْعَبَ مَا بَا تَ دُونَ حَقٍّ مُخَاصِمْ,تَ دُونَ حَقٍّ مُخَاصِمْ,قَدْ بِتَّ أَتْعَبَ مَا بَا,المجتث,خليل مطران
وَرُحْتَ أَيْأَسَ مَا رَا حَ زَائِرٌ لِلْمَآتِمْ,حَ زَائِرٌ لِلْمَآتِمْ,وَرُحْتَ أَيْأَسَ مَا رَا,المجتث,خليل مطران
فِي قَيْدِ خَزٍّ رَقِيقٍ وَقَدْ تُفَكُّ الأَدَاهِمْ,وَقَدْ تُفَكُّ الأَدَاهِمْ,فِي قَيْدِ خَزٍّ رَقِيقٍ,المجتث,خليل مطران
تَرَكْتَ دُنْيَاكَ نَاراً شُبَّتْ عَلَى يَدِ غَاشِمْ,شُبَّتْ عَلَى يَدِ غَاشِمْ,تَرَكْتَ دُنْيَاكَ نَاراً,المجتث,خليل مطران
أَضْحَتْ مَجَالَ مَنَايَا بَيْنَ الْجُيُوشِ الْخَضَارِمْ,بَيْنَ الْجُيُوشِ الْخَضَارِمْ,أَضْحَتْ مَجَالَ مَنَايَا,المجتث,خليل مطران
وَكُنْتَ سِلْمَ التَّآخِي فِيهَا وَحَرْبَ السَّخَائِمْ,فِيهَا وَحَرْبَ السَّخَائِمْ,وَكُنْتَ سِلْمَ التَّآخِي,المجتث,خليل مطران
تَسْتَنْهِضُ الْعَقْلَ وَالعَدْ لَ وَالشُّعُوبَ الْجَوَاثِمْ,لَ وَالشُّعُوبَ الْجَوَاثِمْ,تَسْتَنْهِضُ الْعَقْلَ وَالعَدْ,المجتث,خليل مطران
عَلَى مُحِلِّ المَعَاصِي وَمُسْتَبِيحِ المَحَارِمْ,وَمُسْتَبِيحِ المَحَارِمْ,عَلَى مُحِلِّ المَعَاصِي,المجتث,خليل مطران
تَشْكُو أَسًى لِنِهَابٍ يُزْعَمْنَ بَعْضَ الْغَنَائِمْ,يُزْعَمْنَ بَعْضَ الْغَنَائِمْ,تَشْكُو أَسًى لِنِهَابٍ,المجتث,خليل مطران
تَلُومُ كُلَّ مُلِيمٍ إِذْ لَيْسَ فِي الخَلْقِ لائِمْ,إِذْ لَيْسَ فِي الخَلْقِ لائِمْ,تَلُومُ كُلَّ مُلِيمٍ,المجتث,خليل مطران
وَمَا بَرِحْتَ وًَفِيّاً لِكُلِّ خِلٍ مُخَالِمْ,لِكُلِّ خِلٍ مُخَالِمْ,وَمَا بَرِحْتَ وًَفِيّاً,المجتث,خليل مطران
وَمَا بَرِحْتَ مُعِيناً أَخَاكَ وَالْوَقْتُ عَارِمْ,أَخَاكَ وَالْوَقْتُ عَارِمْ,وَمَا بَرِحْتَ مُعِيناً,المجتث,خليل مطران
إِنْ أَقْبَلَ الدَّهْرُ يَوْماً قَاسَمْتَ كُلَّ مُقَاسِمْ,قَاسَمْتَ كُلَّ مُقَاسِمْ,إِنْ أَقْبَلَ الدَّهْرُ يَوْماً,المجتث,خليل مطران
لا مُبْقِياً لَكَ إِلاَّ أَدْنَى نَصِيبِ المُسَاهِمْ,أَدْنَى نَصِيبِ المُسَاهِمْ,لا مُبْقِياً لَكَ إِلاَّ,المجتث,خليل مطران
وَإِنْ مُنِيتَ بِعُدْمٍ فَمَا مُرَجِّيكَ عَادِمْ,فَمَا مُرَجِّيكَ عَادِمْ,وَإِنْ مُنِيتَ بِعُدْمٍ,المجتث,خليل مطران
بَيْتُ الشفَاءِ مَزَارٌ يَؤمهُ كُل رَائِمْ,يَؤمهُ كُل رَائِمْ,بَيْتُ الشفَاءِ مَزَارٌ,المجتث,خليل مطران
مَا يَنْثَنِي عَنْهُ مَاضٍ حَتَّى يُوَافِي قَادِمْ,حَتَّى يُوَافِي قَادِمْ,مَا يَنْثَنِي عَنْهُ مَاضٍ,المجتث,خليل مطران
لِلدَّاءِ فِيهِ دَوَاءٌ وَلِلْجِرَاحِ مَرَاهِمْ,وَلِلْجِرَاحِ مَرَاهِمْ,لِلدَّاءِ فِيهِ دَوَاءٌ,المجتث,خليل مطران
لا حِسْبةَ اللهِ لَكِنْ جُودٌ وَرَحْمَةُ رَاحِمْ,جُودٌ وَرَحْمَةُ رَاحِمْ,لا حِسْبةَ اللهِ لَكِنْ,المجتث,خليل مطران
مِنْ أَرْيَحيٍّ عَظِيمٍ مَا كَانَ بِالمُتَعَاظِمْ,مَا كَانَ بِالمُتَعَاظِمْ,مِنْ أَرْيَحيٍّ عَظِيمٍ,المجتث,خليل مطران
يَشْفِي الْجُسُومَ وَيُلْقِي عَنِ العُقُولِ الشَّكَائِمْ,عَنِ العُقُولِ الشَّكَائِمْ,يَشْفِي الْجُسُومَ وَيُلْقِي,المجتث,خليل مطران
يَبْغِي هُدَى كُلِّ قَوْمٍ إِلَى الصَّلاحِ المُلائِمْ,إِلَى الصَّلاحِ المُلائِمْ,يَبْغِي هُدَى كُلِّ قَوْمٍ,المجتث,خليل مطران
وَلا يَضَنُّ بِنُصْحٍ ثَبْتٍ وَرَأْيٍ حَاسِمْ,ثَبْتٍ وَرَأْيٍ حَاسِمْ,وَلا يَضَنُّ بِنُصْحٍ,المجتث,خليل مطران
كَأَنَّمَا فِي يَدَيْهِ بَرْقٌ عَلَى الطِّرْسِ رَاقِمْ,بَرْقٌ عَلَى الطِّرْسِ رَاقِمْ,كَأَنَّمَا فِي يَدَيْهِ,المجتث,خليل مطران
آيَاتُ نَثْرٍ مُبِينٍ تُجْلَى وَأَبْيَاتُ نَاظِمْ,تُجْلَى وَأَبْيَاتُ نَاظِمْ,آيَاتُ نَثْرٍ مُبِينٍ,المجتث,خليل مطران
مَرَامُ كُلِّ حَكِيمٍ وَمُتَّقَى كُلِّ حَاكِمْ,وَمُتَّقَى كُلِّ حَاكِمْ,مَرَامُ كُلِّ حَكِيمٍ,المجتث,خليل مطران
تَغْشَى الْحَقَائِقَ فِيهَا حِيناً مَخِيلاتُ وَاهِمْ,حِيناً مَخِيلاتُ وَاهِمْ,تَغْشَى الْحَقَائِقَ فِيهَا,المجتث,خليل مطران
للهِ أَنْتَ وَهَمٌّ مُبَرِّحٌ مُتَقَادِمْ,مُبَرِّحٌ مُتَقَادِمْ,للهِ أَنْتَ وَهَمٌّ,المجتث,خليل مطران
مِنْ أَجْلِ قَوْمِكَ كَمْ بِ تَّ فِي لَيَالٍ جَوَاهُمْ,تَّ فِي لَيَالٍ جَوَاهُمْ,مِنْ أَجْلِ قَوْمِكَ كَمْ بِ,المجتث,خليل مطران
