البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر
قُلتُ لَهُ خُذها أَبا جَعفَرٍ فَقَد تَدَلّى الصُبحَ في بابِهِ,فَقَد تَدَلّى الصُبحَ في بابِهِ,قُلتُ لَهُ خُذها أَبا جَعفَرٍ,السريع,ابو نواس
وَقَد مَضى عَنكَ ظَلامُ الدُجى وَانكَشَفَت أَستارُ أَثوابِهِ,وَانكَشَفَت أَستارُ أَثوابِهِ,وَقَد مَضى عَنكَ ظَلامُ الدُجى,السريع,ابو نواس
فَسَلسَلَ الكَأسَ عَلى كُرهِهِ وَمَرَّ فيها بَعدَ تَقطابِهِ,وَمَرَّ فيها بَعدَ تَقطابِهِ,فَسَلسَلَ الكَأسَ عَلى كُرهِهِ,السريع,ابو نواس
كَأَنَّما الكَأسُ إِذا صُفِّقَت قِنديلُ قَسٍّ وَسطَ مِحرابِهِ,قِنديلُ قَسٍّ وَسطَ مِحرابِهِ,كَأَنَّما الكَأسُ إِذا صُفِّقَت,السريع,ابو نواس
وَأَصبَحَت أَلسُنُ أَوتارِهِ إِذ حَرَّكَ المَثنى بِمِضرابِهِ,إِذ حَرَّكَ المَثنى بِمِضرابِهِ,وَأَصبَحَت أَلسُنُ أَوتارِهِ,السريع,ابو نواس
ثُمَّ شَدا لَمّا جَرَت كَأسُهُ صِرفاً وَمَرَّت بَينَ أَترابِهِ,صِرفاً وَمَرَّت بَينَ أَترابِهِ,ثُمَّ شَدا لَمّا جَرَت كَأسُهُ,السريع,ابو نواس
عاوَدَ قَلبي كُنهُ أَطرابِهِ مِن حُبِّ مَن أَصبَحتُ أَغنى بِهِ,مِن حُبِّ مَن أَصبَحتُ أَغنى بِهِ,عاوَدَ قَلبي كُنهُ أَطرابِهِ,السريع,ابو نواس
يابَني الآدابِ قَدْ ماتَ الرَّجَا وقد اشْتَدَتْ وعَزَّ النُّجباءُ,وقد اشْتَدَتْ وعَزَّ النُّجباءُ,يابَني الآدابِ قَدْ ماتَ الرَّجَا,السريع,السراج الوراق
سُفُنُ الآمالِ في بَحْرِ المُنَى وَحَلَتْ مِنَّا فَأَينَ الرُّؤساء,وَحَلَتْ مِنَّا فَأَينَ الرُّؤساء,سُفُنُ الآمالِ في بَحْرِ المُنَى,السريع,السراج الوراق
يا سعد دين الله أين الذي عوّدت من برٍّ وتيسير,عوّدت من برٍّ وتيسير,يا سعد دين الله أين الذي,السريع,ابن نباته المصري
العبد ما حليَ في عهدة والأهل لا حلي ولا سيري,والأهل لا حلي ولا سيري,العبد ما حليَ في عهدة,السريع,ابن نباته المصري
واللحم كالخبز ولم أدرِ من قالت به حداتها طيري,قالت به حداتها طيري,واللحم كالخبز ولم أدرِ من,السريع,ابن نباته المصري
سيَّان في أول ضرِّي وفي الآ خر تفطيري وتفطيري,خر تفطيري وتفطيري,سيَّان في أول ضرِّي وفي الآ,السريع,ابن نباته المصري
وبعد ذا والله ما أنسيت محامدي الحلوة تكديري,محامدي الحلوة تكديري,وبعد ذا والله ما أنسيت,السريع,ابن نباته المصري
وحقُّ إحسانك لا حلت عن ظنِّي بك الحسنى وتقديري,ظنِّي بك الحسنى وتقديري,وحقُّ إحسانك لا حلت عن,السريع,ابن نباته المصري
حاءتك تعنو للجناب الرفيع في رقة السحر ووشي الربيع,في رقة السحر ووشي الربيع,حاءتك تعنو للجناب الرفيع,السريع,ابن النقيب
تحكي رياض الحزن في أْلسُنٍ بصْبَصْن منها غِبَّ غَيثَ مَريع,بصْبَصْن منها غِبَّ غَيثَ مَريع,تحكي رياض الحزن في أْلسُنٍ,السريع,ابن النقيب
رامت بهن المدح لكنها ألفته شيئاً فوق ما تستطيع,ألفته شيئاً فوق ما تستطيع,رامت بهن المدح لكنها,السريع,ابن النقيب
يعزُّ جداً مستماه وهل يحاول الضالع شَأْوَ الضليع,يحاول الضالع شَأْوَ الضليع,يعزُّ جداً مستماه وهل,السريع,ابن النقيب
سيرتها ربعية المجتلى تندى رباها بالثناء البديع,تندى رباها بالثناء البديع,سيرتها ربعية المجتلى,السريع,ابن النقيب
فأوْلِها باللطف عني الرضى فربَّما قامت مقام الشفيع,فربَّما قامت مقام الشفيع,فأوْلِها باللطف عني الرضى,السريع,ابن النقيب
ليانع في الزهر يدعونه قرنفلاً يمتاز فوق الجميع,قرنفلاً يمتاز فوق الجميع,ليانع في الزهر يدعونه,السريع,ابن النقيب
يعصو بجيد صعَّرتُه الصبَا وخده يرشح منه السفيع,وخده يرشح منه السفيع,يعصو بجيد صعَّرتُه الصبَا,السريع,ابن النقيب
يدعوك مولاي إلى وصفه ودون أوصافِك وصف البديع,ودون أوصافِك وصف البديع,يدعوك مولاي إلى وصفه,السريع,ابن النقيب
مولاي جاري في الندى طبعه وعله جار على ضعفي,وعله جار على ضعفي,مولاي جاري في الندى طبعه,السريع,خليل مطران
أصبحت لا أقوى على عد ما أسدى فهل أقوى على الوصف,أسدى فهل أقوى على الوصف,أصبحت لا أقوى على عد ما,السريع,خليل مطران
ما أنا ما شأني ولكنه شاء وهذا للعلى يكفي,شاء وهذا للعلى يكفي,ما أنا ما شأني ولكنه,السريع,خليل مطران
أين بيان وهو لي طيعٌ وأين ذاك الصوت يا لهفي,وأين ذاك الصوت يا لهفي,أين بيان وهو لي طيعٌ,السريع,خليل مطران
ليحيى فاروق ومن مثله يضاعف الإحسان باللطف,يضاعف الإحسان باللطف,ليحيى فاروق ومن مثله,السريع,خليل مطران
قد بلغ الآداب أسمى الذرى بفضل ما يولي من العطف,بفضل ما يولي من العطف,قد بلغ الآداب أسمى الذرى,السريع,خليل مطران
لَو لَم تَكُن دُنياكَ مَذمومَةٌ ما أَولَعَ اللَهُ بِها الأَلسُنا,ما أَولَعَ اللَهُ بِها الأَلسُنا,لَو لَم تَكُن دُنياكَ مَذمومَةٌ,السريع,أبو العلاء المعري
ما أَحمَدُ الخَيرِيِّ فَألاً بِهِ وَلا أَذُمُّ الوَردَ وَالسَوسَنا,وَلا أَذُمُّ الوَردَ وَالسَوسَنا,ما أَحمَدُ الخَيرِيِّ فَألاً بِهِ,السريع,أبو العلاء المعري
أَجهَلُ مِنّي رَجُلٌ يَبتَغي عِندِيَ ما لَستُ لَهُ مُحسِنا,عِندِيَ ما لَستُ لَهُ مُحسِنا,أَجهَلُ مِنّي رَجُلٌ يَبتَغي,السريع,أبو العلاء المعري
حُقَّ وَإِن كانَ أَخا صورَةٍ في الإِنسِ أَن يُلجَمَ أَو يُرسَنا,في الإِنسِ أَن يُلجَمَ أَو يُرسَنا,حُقَّ وَإِن كانَ أَخا صورَةٍ,السريع,أبو العلاء المعري
وَأَن تُسَمّى رِجلُهُ حافِراً في واجِبِ التَشبيهِ أَو فِرسِنا,في واجِبِ التَشبيهِ أَو فِرسِنا,وَأَن تُسَمّى رِجلُهُ حافِراً,السريع,أبو العلاء المعري
وأسمرٍ يفتكُ بي طرفُهُ إذا تثنّى وكذا الأسمرُ,إذا تثنّى وكذا الأسمرُ,وأسمرٍ يفتكُ بي طرفُهُ,السريع,ابن قلاقس
إن قلتُ في وجنتِه جنّةٌ قلتُ وفي ريقَتيهِ كوثرُ,قلتُ وفي ريقَتيهِ كوثرُ,إن قلتُ في وجنتِه جنّةٌ,السريع,ابن قلاقس
قد كفلَتْ أكفالُه أنّه بخَصْره ينعقِدُ الخُنصُرُ,بخَصْره ينعقِدُ الخُنصُرُ,قد كفلَتْ أكفالُه أنّه,السريع,ابن قلاقس
وشاحُهُ يقلق إذ بزّهُ ذاك الذي غصّ به المئْزَرُ,ذاك الذي غصّ به المئْزَرُ,وشاحُهُ يقلق إذ بزّهُ,السريع,ابن قلاقس
وإن مضى يرجِع أردافَهُ كأنّه مُقْتَبِل مُدْبِرُ,كأنّه مُقْتَبِل مُدْبِرُ,وإن مضى يرجِع أردافَهُ,السريع,ابن قلاقس
تَجَرَّدَت نَفسِيَ عَن نَفسي فَزالَ بِالخَلعِ لَها لُبسي,فَزالَ بِالخَلعِ لَها لُبسي,تَجَرَّدَت نَفسِيَ عَن نَفسي,السريع,المكزون السنجاري
وَراحَ يَومي عَن غَدي ناقِصاً بِضَعِفِ ما زادَ عَلى أَمسي,بِضَعِفِ ما زادَ عَلى أَمسي,وَراحَ يَومي عَن غَدي ناقِصاً,السريع,المكزون السنجاري
وَلَم أَزَل أَرصُدُ بَدرَ الدُجى حَتّى اِجتَلَيتُ البَدرَ في الشَمسِ,حَتّى اِجتَلَيتُ البَدرَ في الشَمسِ,وَلَم أَزَل أَرصُدُ بَدرَ الدُجى,السريع,المكزون السنجاري
وَظَلَلتُ أَبغي الظِلِّ مِنها بِهِ مِن عالَمِ الحِسِّ إِلى القُدسِ,مِن عالَمِ الحِسِّ إِلى القُدسِ,وَظَلَلتُ أَبغي الظِلِّ مِنها بِهِ,السريع,المكزون السنجاري
فَفُزتُ بِالفَيءِ فَلَم يُضحِني مُذ عُذتُ بِالجِنِّ مِنَ الإِنسِ,مُذ عُذتُ بِالجِنِّ مِنَ الإِنسِ,فَفُزتُ بِالفَيءِ فَلَم يُضحِني,السريع,المكزون السنجاري
مِن صفة الجَوْهِرِ أَنْ يَرْسُبَا فَما الذِي أَوْجَبَ أَن تَعْجَبَا,فَما الذِي أَوْجَبَ أَن تَعْجَبَا,مِن صفة الجَوْهِرِ أَنْ يَرْسُبَا,السريع,السراج الوراق
إنَّ الرَّدَى غَاصَ علَى دُرَّةٍ عَزَّتْ علَى غَيْرِ الرَّدَى مَطْلَبا,عَزَّتْ علَى غَيْرِ الرَّدَى مَطْلَبا,إنَّ الرَّدَى غَاصَ علَى دُرَّةٍ,السريع,السراج الوراق
وَغَال بَحْرُ النِيّلِ أَجْزَى نَداً مِنهُ وَقُلْ أَجْدَى وَقُلْ أَعْذَبَا,مِنهُ وَقُلْ أَجْدَى وَقُلْ أَعْذَبَا,وَغَال بَحْرُ النِيّلِ أَجْزَى نَداً,السريع,السراج الوراق
وَيَكْمُدُ الأَنْدادُ كَمْ بَينَهُمْ تَحاسُدٌ أَوْجَبَ مَا أَوْجَبَا,تَحاسُدٌ أَوْجَبَ مَا أَوْجَبَا,وَيَكْمُدُ الأَنْدادُ كَمْ بَينَهُمْ,السريع,السراج الوراق
أَينَ وَفَاءُ النِيلِ أَمْ لَيْسَ ذا زَمانَهُ شَاء الفَتَى أَو أَبى,زَمانَهُ شَاء الفَتَى أَو أَبى,أَينَ وَفَاءُ النِيلِ أَمْ لَيْسَ ذا,السريع,السراج الوراق
وَقَدْ أراهُ لاطِماً وَجْهَهُ لِلغَدْرِ ما أَقْبَحهُ مَرْكَبَا,لِلغَدْرِ ما أَقْبَحهُ مَرْكَبَا,وَقَدْ أراهُ لاطِماً وَجْهَهُ,السريع,السراج الوراق
هَلْ نَافَسَ الرَّجَّافَ في دُرَّةٍ فَكانَ ما أَخْرَجَهُ أَغْرَبَا,فَكانَ ما أَخْرَجَهُ أَغْرَبَا,هَلْ نَافَسَ الرَّجَّافَ في دُرَّةٍ,السريع,السراج الوراق
بَدا علَى صَفحتهِ أَوَّلاً كالسَّيْفِ أَبْدَى رَوْنَقاً مُذْهَبَا,كالسَّيْفِ أَبْدَى رَوْنَقاً مُذْهَبَا,بَدا علَى صَفحتهِ أَوَّلاً,السريع,السراج الوراق
حَتَّى إذا ما غَاصَ قالَ الَورَى مَجَرَّةٌ قَدْ غيَّبَتْ كَوْكَبَا,مَجَرَّةٌ قَدْ غيَّبَتْ كَوْكَبَا,حَتَّى إذا ما غَاصَ قالَ الَورَى,السريع,السراج الوراق
فَنى وَجودي في وُجودِ الهَوى وَزالَ في أَحكامِهِ حَكمي,وَزالَ في أَحكامِهِ حَكمي,فَنى وَجودي في وُجودِ الهَوى,السريع,المكزون السنجاري
وَأَصبَحَت ذاتي بِذاتِ الهَوى كَالعَرَضِ اللائِحِ في الجِسمِ,كَالعَرَضِ اللائِحِ في الجِسمِ,وَأَصبَحَت ذاتي بِذاتِ الهَوى,السريع,المكزون السنجاري
وَفاتِنٍ بِالنَظَرِ الرَطبِ يَضحَكُ عَن ذي أَشَرٍ عَذبِ,يَضحَكُ عَن ذي أَشَرٍ عَذبِ,وَفاتِنٍ بِالنَظَرِ الرَطبِ,السريع,ابو نواس
خالَيتُهُ في مَجلِسٍ لَم يَكُن ثالِثُنا فيهِ سِوى الرَبِّ,ثالِثُنا فيهِ سِوى الرَبِّ,خالَيتُهُ في مَجلِسٍ لَم يَكُن,السريع,ابو نواس
فَقالَ لي وَالكَفُّ في كَفِّهِ بَعدَ التَجَنّي مِنهُ وَالعَتبِ,بَعدَ التَجَنّي مِنهُ وَالعَتبِ,فَقالَ لي وَالكَفُّ في كَفِّهِ,السريع,ابو نواس
تُحِبُّني قُلتُ مُجيباً لَهُ وَفَوقَ ما تَرجو مِنَ الحُبِّ,وَفَوقَ ما تَرجو مِنَ الحُبِّ,تُحِبُّني قُلتُ مُجيباً لَهُ,السريع,ابو نواس
قالَ فَتَصبو قُلتُ يا سَيِّدي وَأَيُّ شَيءٍ فيكَ لا يُصبي,وَأَيُّ شَيءٍ فيكَ لا يُصبي,قالَ فَتَصبو قُلتُ يا سَيِّدي,السريع,ابو نواس
قالَ اِتَّقِ اللَهَ وَدَع ذا الهَوى فَقُلتُ إِن طاوَعَني قَلبي,فَقُلتُ إِن طاوَعَني قَلبي,قالَ اِتَّقِ اللَهَ وَدَع ذا الهَوى,السريع,ابو نواس
أَلا مَضى عَصرُ الصِبا فَاِنقَضى وَحَبَّذا عَصرُ شَبابٍ مَضى,وَحَبَّذا عَصرُ شَبابٍ مَضى,أَلا مَضى عَصرُ الصِبا فَاِنقَضى,السريع,ابن خفاجه
بِتُّ بِهِ تَحتَ ظِلالِ المُنى مُجتَنِباً مِنهُ ثِمارَ الرِضا,مُجتَنِباً مِنهُ ثِمارَ الرِضا,بِتُّ بِهِ تَحتَ ظِلالِ المُنى,السريع,ابن خفاجه
ثُمَّ مَضى أَحسِبُهُ كَوكَباً مُنكَدِراً أَو بارِقاً مومِضا,مُنكَدِراً أَو بارِقاً مومِضا,ثُمَّ مَضى أَحسِبُهُ كَوكَباً,السريع,ابن خفاجه
فَما تَصَدّى يَنتَحي مُقبِلاً حَتّى تَوَلّى يَنثَني مُعرِضا,حَتّى تَوَلّى يَنثَني مُعرِضا,فَما تَصَدّى يَنتَحي مُقبِلاً,السريع,ابن خفاجه
وَمَرَّ لايَلوي وَما ضَرَّ مَن أَعرَضَ لَو سَلَّمَ أَو عَرَّضا,أَعرَضَ لَو سَلَّمَ أَو عَرَّضا,وَمَرَّ لايَلوي وَما ضَرَّ مَن,السريع,ابن خفاجه
وَإِنَّما ضاءَ بِلَيلِ الصِبا صُبحُ مَشيبٍ ساءَني أَن أَضا,صُبحُ مَشيبٍ ساءَني أَن أَضا,وَإِنَّما ضاءَ بِلَيلِ الصِبا,السريع,ابن خفاجه
لاحَ فَفي عَينَيَّ نورُ الهُدى مِنهُ وَفي قَلبي نارُ الغَضا,مِنهُ وَفي قَلبي نارُ الغَضا,لاحَ فَفي عَينَيَّ نورُ الهُدى,السريع,ابن خفاجه
وَاِبيَضَّ مِن فَودي بِهِ أَسوَدٌ كُنتُ أَرى اللَيلَ بِهِ أَبيَضا,كُنتُ أَرى اللَيلَ بِهِ أَبيَضا,وَاِبيَضَّ مِن فَودي بِهِ أَسوَدٌ,السريع,ابن خفاجه
يا سيدي جاءتك في صدرها كأنَّها روحيَ في صدري,كأنَّها روحيَ في صدري,يا سيدي جاءتك في صدرها,السريع,ابن نباته المصري
كنافةً بالحلو موعودة كما تقول العسل المصري,كما تقول العسل المصري,كنافةً بالحلو موعودة,السريع,ابن نباته المصري
قد خنقتني عبرتي كاسمها وبادرت من خلفها تجرِي,وبادرت من خلفها تجرِي,قد خنقتني عبرتي كاسمها,السريع,ابن نباته المصري
ما خرج الفستق من قشرهِ فيها وقد أخرجت من قشري,فيها وقد أخرجت من قشري,ما خرج الفستق من قشرهِ,السريع,ابن نباته المصري
ونشرها من طيبها لم يفح فاعْجب لسوءِ الطي والنشر,فاعْجب لسوءِ الطي والنشر,ونشرها من طيبها لم يفح,السريع,ابن نباته المصري
فهاك حلواً قد تكفَّلته ولا تسل عني وعن صبري,ولا تسل عني وعن صبري,فهاك حلواً قد تكفَّلته,السريع,ابن نباته المصري
كأنَّها الدُّمية لكنها لا نفحة العرف ولا القطر,لا نفحة العرف ولا القطر,كأنَّها الدُّمية لكنها,السريع,ابن نباته المصري
لا زالت في الدهرِ كما تبتغي وفوق ما تبغي من الدَّهر,وفوق ما تبغي من الدَّهر,لا زالت في الدهرِ كما تبتغي,السريع,ابن نباته المصري
أَحبَّتي هل عِنْدكم أَنَّني عُلِّقْتُهَا مَاجِنَةً عِلْقَهْ,عُلِّقْتُهَا مَاجِنَةً عِلْقَهْ,أَحبَّتي هل عِنْدكم أَنَّني,السريع,ابن سناء الملك
أَثَّر تقْبِيلي على خَدِّها طَابَعَ حُسْنٍ لم يكنْ خِلْقَهْ,طَابَعَ حُسْنٍ لم يكنْ خِلْقَهْ,أَثَّر تقْبِيلي على خَدِّها,السريع,ابن سناء الملك
شَيخٌ لَنا دَبّ إِلى شادِنٍ في ظُلمَةِ اللَيلِ فَأَغفى لَهُ,في ظُلمَةِ اللَيلِ فَأَغفى لَهُ,شَيخٌ لَنا دَبّ إِلى شادِنٍ,السريع,الميكالي
فَلَم يَزَل يَفتحُ أَقفَالَهُ حَتّى عَلا بِالوَسمِ أَغفالَهُ,حَتّى عَلا بِالوَسمِ أَغفالَهُ,فَلَم يَزَل يَفتحُ أَقفَالَهُ,السريع,الميكالي
قالت أفي شعباننا ما لنا نصف يحلينا كما تعلم,نصف يحلينا كما تعلم,قالت أفي شعباننا ما لنا,السريع,ابن نباته المصري
قلت لها موسى وزير التقى يعلم أني رجلٌ معدم,يعلم أني رجلٌ معدم,قلت لها موسى وزير التقى,السريع,ابن نباته المصري
إن لم يغثنا فاعلمي أنه والله لا نصفٌ ولا درهم,والله لا نصفٌ ولا درهم,إن لم يغثنا فاعلمي أنه,السريع,ابن نباته المصري
رأت بناتي حبّ جسمي الذي من طرزه عندي أذًى مؤلم,من طرزه عندي أذًى مؤلم,رأت بناتي حبّ جسمي الذي,السريع,ابن نباته المصري
فقلتُ ما تطريز هذا الأذى فقلن هذا الحلط والبلغم,فقلن هذا الحلط والبلغم,فقلتُ ما تطريز هذا الأذى,السريع,ابن نباته المصري
يا ربّ رحماك فمنك الشفا من كلِّ ما يخفى وما يعلم,من كلِّ ما يخفى وما يعلم,يا ربّ رحماك فمنك الشفا,السريع,ابن نباته المصري
هَل قَبِلَت مِن ناصِحٍ أُمَّةٌ تَغدو إِلى الفِصحِ بِصُلبانِها,تَغدو إِلى الفِصحِ بِصُلبانِها,هَل قَبِلَت مِن ناصِحٍ أُمَّةٌ,السريع,أبو العلاء المعري
كَنائِسُ يَجمَعُها وَصلَةٌ بَينَ غَوانيها وَشُبّانِها,بَينَ غَوانيها وَشُبّانِها,كَنائِسُ يَجمَعُها وَصلَةٌ,السريع,أبو العلاء المعري
ما بالُها عَذراءَ أَو ثَيِّباً كَوَردَةِ الجاني بِإِبّانِها,كَوَردَةِ الجاني بِإِبّانِها,ما بالُها عَذراءَ أَو ثَيِّباً,السريع,أبو العلاء المعري
راحَت إِلى القَسِّ بِتَقريبِها وَبَيتُها أَولى بِقُربانِها,وَبَيتُها أَولى بِقُربانِها,راحَت إِلى القَسِّ بِتَقريبِها,السريع,أبو العلاء المعري
قَد جَرَّبَت مِن فِعلِهِ سَيِّئاً وَالطيبُ جارٍ بِجُرَّبانِها,وَالطيبُ جارٍ بِجُرَّبانِها,قَد جَرَّبَت مِن فِعلِهِ سَيِّئاً,السريع,أبو العلاء المعري
وَرَبَّها تُسخِطُ بَل زَوجَها ال بائِسَ في طاعَةِ رُبّانِها,بائِسَ في طاعَةِ رُبّانِها,وَرَبَّها تُسخِطُ بَل زَوجَها ال,السريع,أبو العلاء المعري
وَزارَتِ الدَيرَ وَأَثوابُها ضامِنَةٌ فِتنَةَ رُهبانِها,ضامِنَةٌ فِتنَةَ رُهبانِها,وَزارَتِ الدَيرَ وَأَثوابُها,السريع,أبو العلاء المعري
قَد أَعزَبَ العالَمُ أَحلامَهُم يا عازِبَ الحِلمِ عَنِ الناسِ ثُب,يا عازِبَ الحِلمِ عَنِ الناسِ ثُب,قَد أَعزَبَ العالَمُ أَحلامَهُم,السريع,أبو العلاء المعري
نيرانُ حِقدٍ بَينَ أَحشائِهِم فَلَفظُهُم عَنها شَرارٌ وَثَب,فَلَفظُهُم عَنها شَرارٌ وَثَب,نيرانُ حِقدٍ بَينَ أَحشائِهِم,السريع,أبو العلاء المعري
تُنسيهُمُ العارِفَةَ الهيفُ كَالأَغ صانِ وَالأَعجازُ مِثلُ الكُثُب,صانِ وَالأَعجازُ مِثلُ الكُثُب,تُنسيهُمُ العارِفَةَ الهيفُ كَالأَغ,السريع,أبو العلاء المعري
اسمعنا بارنج في صدّه قولا غريب الشكل في حدّه,قولا غريب الشكل في حدّه,اسمعنا بارنج في صدّه,السريع,أحمد شوقي
قد سب إسماعيل عند ابنه وسب رب القطر في جدّه,وسب رب القطر في جدّه,قد سب إسماعيل عند ابنه,السريع,أحمد شوقي
من بعد أن أوسع تقريره مغامزا للدّين من حقده,مغامزا للدّين من حقده,من بعد أن أوسع تقريره,السريع,أحمد شوقي
وأنكر الشمس وأثنى على من بات طول الدهر في كيده,من بات طول الدهر في كيده,وأنكر الشمس وأثنى على,السريع,أحمد شوقي
وقال إن النيل من فيضه وذا الرقىّ اليوم من وجده,وذا الرقىّ اليوم من وجده,وقال إن النيل من فيضه,السريع,أحمد شوقي
وإنه والعدل نبراسه قد أُصلح القطر على عهده,قد أُصلح القطر على عهده,وإنه والعدل نبراسه,السريع,أحمد شوقي
قلنا صدقناك نهل هكذا يصول سيف الحق من غمده,يصول سيف الحق من غمده,قلنا صدقناك نهل هكذا,السريع,أحمد شوقي
لكن من كان أخا حكمة وباقَى العهد على وعده,وباقَى العهد على وعده,لكن من كان أخا حكمة,السريع,أحمد شوقي
لا يظهر التأثير في أمة ترى نوال السعد في بعده,ترى نوال السعد في بعده,لا يظهر التأثير في أمة,السريع,أحمد شوقي
قال فريق لم يكن قصده إلا المزاح المحض في ردّه,إلا المزاح المحض في ردّه,قال فريق لم يكن قصده,السريع,أحمد شوقي
فقلت إن كان بنا هازلا فليس هذا الهزل من وجده,فليس هذا الهزل من وجده,فقلت إن كان بنا هازلا,السريع,أحمد شوقي
يقول لي من لا درى حالتي أراك قد غبتَ عن العِشرَه,أراك قد غبتَ عن العِشرَه,يقول لي من لا درى حالتي,السريع,ابن نباته المصري
لعلّ مولانا بكسّ خلا قلت نعم كسّ أخت ما أكره,قلت نعم كسّ أخت ما أكره,لعلّ مولانا بكسّ خلا,السريع,ابن نباته المصري
ويحك ما أغراك بالحاضره رضيت بالدنيا من الآخرهْ,رضيت بالدنيا من الآخرهْ,ويحك ما أغراك بالحاضره,السريع,بديع الزمان الهمذاني
يا قيمتي من غبَن ظاهر وسومها من صفقة خاسره,وسومها من صفقة خاسره,يا قيمتي من غبَن ظاهر,السريع,بديع الزمان الهمذاني
يا مَنْ له المَجْدُ بمجموعِهِ من نازِحٍ قاصٍ ومنْ حاضرِ,من نازِحٍ قاصٍ ومنْ حاضرِ,يا مَنْ له المَجْدُ بمجموعِهِ,السريع,الحيص بيص
ومَنْ إذا يَمَّمَهُ لاجيءٌ قامَ مقامَ السيفِ والماطِرِ,قامَ مقامَ السيفِ والماطِرِ,ومَنْ إذا يَمَّمَهُ لاجيءٌ,السريع,الحيص بيص
أذْكِرُكَ العهْدَ وأبْناءَهُ وأنتَ عينُ الخابرِ الذَّاكِرِ,وأنتَ عينُ الخابرِ الذَّاكِرِ,أذْكِرُكَ العهْدَ وأبْناءَهُ,السريع,الحيص بيص
إنَّ بني الصَّاحِبِ قد فاتَهُمْ أرْوَعُ مِثلُ العَلَمِ الزَّاهِرِ,أرْوَعُ مِثلُ العَلَمِ الزَّاهِرِ,إنَّ بني الصَّاحِبِ قد فاتَهُمْ,السريع,الحيص بيص
وكمْ له منْ سالِفٍ سابِقٍ وصُحْبةٍ تُحْفظُ للآخِرِ,وصُحْبةٍ تُحْفظُ للآخِرِ,وكمْ له منْ سالِفٍ سابِقٍ,السريع,الحيص بيص
وما لِكَسْرِ القومِ فيما لَقوا غيرُ نَدى كَفَّيْكَ منْ جابِرِ,غيرُ نَدى كَفَّيْكَ منْ جابِرِ,وما لِكَسْرِ القومِ فيما لَقوا,السريع,الحيص بيص
فعطْفَةً تنْعَشُ جَدَّ العُلى مُقيلةً منْ وهْنَةِ العاثِرِ,مُقيلةً منْ وهْنَةِ العاثِرِ,فعطْفَةً تنْعَشُ جَدَّ العُلى,السريع,الحيص بيص
لي سقف حلق كسماء الشتا خلو لدى الأبصار من كوكب,خلو لدى الأبصار من كوكب,لي سقف حلق كسماء الشتا,السريع,خليل مطران
لكنه إن غيبت زهره سينجلي عن عجب أعجب,سينجلي عن عجب أعجب,لكنه إن غيبت زهره,السريع,خليل مطران
قد سرّت الأمة والدين إذ قالوا أتى السلطان نجلٌ كريم,قالوا أتى السلطان نجلٌ كريم,قد سرّت الأمة والدين إذ,السريع,ابن نباته المصري
فبشِّروها بمليك رضاً وبشِّروه بغلام حليم,وبشِّروه بغلام حليم,فبشِّروها بمليك رضاً,السريع,ابن نباته المصري
قالوا قضيبُ البان قد بَانا فقُلْتُ إِنَّ الحَيْن قد حانا,فقُلْتُ إِنَّ الحَيْن قد حانا,قالوا قضيبُ البان قد بَانا,السريع,ابن سناء الملك
يَعِزَّ ما قد هَان من مُهْجَتي من بَعْد ما عزَّ وما هانا,من بَعْد ما عزَّ وما هانا,يَعِزَّ ما قد هَان من مُهْجَتي,السريع,ابن سناء الملك
بان فقد أَشْكل أَمري به جدَّا ولو طَوَّعْتُ ما بانا,جدَّا ولو طَوَّعْتُ ما بانا,بان فقد أَشْكل أَمري به,السريع,ابن سناء الملك
سأَملأُ الدَارَ دموعاً كما ملأْتُ دارَ القلبِ أَحْزانا,ملأْتُ دارَ القلبِ أَحْزانا,سأَملأُ الدَارَ دموعاً كما,السريع,ابن سناء الملك
ما الدّارُ داراً بَعْد مَنْ قد نأَى عنها ولا الجِيرَانُ جيرانا,عنها ولا الجِيرَانُ جيرانا,ما الدّارُ داراً بَعْد مَنْ قد نأَى,السريع,ابن سناء الملك
دارٌ جَنيْتُ اللهوَ غضّاً بها من غُصُنٍ يحملُ بستانا,من غُصُنٍ يحملُ بستانا,دارٌ جَنيْتُ اللهوَ غضّاً بها,السريع,ابن سناء الملك
وكم غدت شمسُ الضُّحى لي بها ضجيعةً والبدرُ نُدْمانا,ضجيعةً والبدرُ نُدْمانا,وكم غدت شمسُ الضُّحى لي بها,السريع,ابن سناء الملك
أَيَّامُ وصلٍ أَعقبتْ حسرةً فليْت ما قد كان لا كانا,فليْت ما قد كان لا كانا,أَيَّامُ وصلٍ أَعقبتْ حسرةً,السريع,ابن سناء الملك
ذا خُلُق الدنيا فكم قَطعَتْ قرائباً منَّا وأَقْرَانا,قرائباً منَّا وأَقْرَانا,ذا خُلُق الدنيا فكم قَطعَتْ,السريع,ابن سناء الملك
وكم أَضلَّ العشقُ من أَهْلِها بعد الهُدَى شِيباً وشُبَّاناً,بعد الهُدَى شِيباً وشُبَّاناً,وكم أَضلَّ العشقُ من أَهْلِها,السريع,ابن سناء الملك
داءٌ قديم في بني آدمٍ أَن يَعْشِق الإِنسانُ إِنسانا,أَن يَعْشِق الإِنسانُ إِنسانا,داءٌ قديم في بني آدمٍ,السريع,ابن سناء الملك
